"id","project_id","probability","pmid","refman","title","abstract","authors","journal","volume","issue","pages","accession_number","doi","ref","publication_date","publication_year","publication_month","keywords","created_at","updated_at","old_id","search_text","status","filename","resolution_labels","resolution_labels_alternate","labels","labels_alternate","tags","general","population","intervention_comparator","outcome"
"4289820","3614","0","","","Feature prediction in quantum graph recurrent neural networks with applications in information hiding","Graphs are fundamental structures for representing complex, nonlinear structured data across various domains, including social networks and quantum systems. Quantum graph recurrent neural networks (QGRNNs) have been proposed to model quantum dynamics in graph-based quantum systems, but their applicability to classical data remains an open problem. In this paper, we leverage QGRNNs to process classical graph-structured data. In particular, we demonstrate how QGRNN can reconstruct node features in classical datasets. Our results show that QGRNN achieves high feature reconstruction accuracy, resulting in near-perfect classification. Furthermore, we propose an information hiding technique based on our QGRNN, where messages are embedded into a graph and then retrieved under certain conditions. We assess retrieval accuracy for different dictionary sizes and message lengths, showing that QGRNN maintains high retrieval accuracy, with minor degradation as complexity increases. These findings demonstrate the scalability and robustness of QGRNNs for both classical data processing and secure information hiding, paving the way toward quantum-enhanced feature extraction, privacy-preserving computations, and quantum steganography. © The Author(s) 2026.","Kaldari, Jawaher (58602793300); Al-Kuwari, Saif (57225245700)","Quantum Information Processing","25","2","","","10.1007/s11128-026-05069-5","","","2026","","Graph feature prediction; Information hiding; Quantum graph recurrent neural networks; Quantum machine learning","1773421361340","1773421361340","","Feature prediction in quantum graph recurrent neural networks with applications in information hiding Kaldari, Jawaher (58602793300); Al-Kuwari, Saif (57225245700) Quantum Information Processing  Graph feature prediction; Information hiding; Quantum graph recurrent neural networks; Quantum machine learning   10.1007/s11128-026-05069-5","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289819","3614","0","","","QHF-CS: Quantum-Enhanced Heart Failure Prediction Using Quantum CNN with Optimized Feature Qubit Selection with Cuckoo Search in Skewed Clinical Data","Heart failure prediction is crucial as cardiovascular diseases become the leading cause of death worldwide, exacerbated by the COVID-19 pandemic. Age, cholesterol, and blood pressure datasets are becoming inadequate because they cannot capture the complexity of emerging health indicators. These high-dimensional and heterogeneous datasets make traditional machine learning methods difficult, and Skewness and other new biomarkers and psychosocial factors bias the model’s heart health prediction across diverse patient profiles. Modern medical datasets’ complexity and high dimensionality challenge traditional prediction models like Support Vector Machines and Decision Trees. Quantum approaches include QSVM, QkNN, QDT, and others. These Constraints drove research. The “QHF-CS: Quantum-Enhanced Heart Failure Prediction using Quantum CNN with Optimized Feature Qubit Selection with Cuckoo Search in Skewed Clinical Data” system was developed in this research. This novel system leverages a Quantum Convolutional Neural Network (QCNN)-based quantum circuit, enhanced by meta-heuristic algorithms—Cuckoo Search Optimization (CSO), Artificial Bee Colony (ABC), and Particle Swarm Optimization (PSO)—for feature qubit selection. Among these, CSO demonstrated superior performance by consistently identifying the most optimal and least skewed feature subsets, which were then encoded into quantum states for circuit construction. By integrating advanced quantum circuit feature maps like ZZFeatureMap, RealAmplitudes, and EfficientSU2, the QHF-CS model efficiently processes complex, high-dimensional data, capturing intricate patterns that classical models overlook. The QHF-CS model improves precision, recall, F1-score, and accuracy to 0.94, 0.95, 0.94, and 0.94. Quantum computing could revolutionize heart failure diagnostics by improving model accuracy and computational efficiency, enabling complex healthcare diagnostic breakthroughs. Copyright © 2025 The Authors.","Kottapalle, Prasanna (57074118700); Tak, Tan Kuan (57220104968); Kshirsagar, Pravin Ramdas (57192542222); Ginnela, Gopichand (57191291194); Akula, Vijaya Krishna (57202607662)","Computers, Materials and Continua","84","2","3857–3892","","10.32604/cmc.2025.065287","","","2025","","Accuracy; cuckoo search optimization (CSO); heart failure; prediction; quantum convolutional circuit; quantum machine learning; skewed clinical data","1773421361340","1773421361340","","QHF-CS: Quantum-Enhanced Heart Failure Prediction Using Quantum CNN with Optimized Feature Qubit Selection with Cuckoo Search in Skewed Clinical Data Kottapalle, Prasanna (57074118700); Tak, Tan Kuan (57220104968); Kshirsagar, Pravin Ramdas (57192542222); Ginnela, Gopichand (57191291194); Akula, Vijaya Krishna (57202607662) Computers, Materials and Continua  Accuracy; cuckoo search optimization (CSO); heart failure; prediction; quantum convolutional circuit; quantum machine learning; skewed clinical data   10.32604/cmc.2025.065287","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289818","3614","0","","","Diabetes Type 2: Poincaré data preprocessing for quantum machine learning","Quantum Machine Learning (QML) techniques have been recently attracting massive interest. However reported applications usually employ synthetic or well-known datasets. One of these techniques based on using a hybrid approach combining quantum and classic devices is the Variational Quantum Classifier (VQC), which development seems promising.Albeit being largely studied, VQC implementations for ""real-world"" datasets are still challenging on Noisy Intermediate Scale Quantum devices (NISQ). In this paper we propose a preprocessing pipeline based on Stokes parameters for data mapping. This pipeline enhances the prediction rates when applying VQC techniques, improving the feasibility of solving classification problems using NISQ devices. By including feature selection techniques and geometrical transformations, enhanced quantum state preparation is achieved.Also, a representation based on the Stokes parameters in the Poincare Sphere is possible for visualizing the data.Our results showthat by using the proposed techniques we improve the classification score for the incidence of acute comorbid diseases in Type 2 Diabetes Mellitus patients. We used the implemented version of VQC available on IBM s framework Qiskit, and obtained with two and three qubits an accuracy of 70% and 72% respectively. © 2021 Tech Science Press. All rights reserved.","Sierra-Sosa, Daniel (37076014100); Arcila-Moreno, Juan D. (57219461932); Garcia-Zapirain, Begonya (35732954700); Elmaghraby, Adel (7004230200)","Computers, Materials and Continua","67","2","1849–1861","","10.32604/cmc.2021.013196","","","2021","","Data Preprocessing; Poincare Sphere; Quantum Machine Learning; Stokes Parameters","1773421361340","1773421361340","","Diabetes Type 2: Poincaré data preprocessing for quantum machine learning Sierra-Sosa, Daniel (37076014100); Arcila-Moreno, Juan D. (57219461932); Garcia-Zapirain, Begonya (35732954700); Elmaghraby, Adel (7004230200) Computers, Materials and Continua  Data Preprocessing; Poincare Sphere; Quantum Machine Learning; Stokes Parameters   10.32604/cmc.2021.013196","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289817","3614","0","","","Quantum support vector machines for classification and regression on a trapped-ion quantum computer","Quantum machine learning is a rapidly growing field at the intersection of quantum computing and machine learning. In this work, we examine our quantum machine learning models, which are based on quantum support vector classification (QSVC) and quantum support vector regression (QSVR). We investigate these models using a quantum circuit simulator, both with and without noise, as well as the IonQ Harmony quantum processor. For the QSVC tasks, we use a dataset containing fraudulent credit card transactions and image datasets (the MNIST and the Fashion-MNIST datasets); for the QSVR tasks, we use a financial dataset and a materials dataset. For the classification tasks, the performance of our QSVC models using 4 qubits of the trapped-ion quantum computer was comparable to that obtained from noiseless quantum circuit simulations. The result is consistent with the analysis of our device noise simulations with varying qubit gate error rates. For the regression tasks, applying a low-rank approximation to the noisy quantum kernel, in combination with hyperparameter tuning in ε-SVR, improved the performance of the QSVR models on the near-term quantum device. The alignment, as measured by the Frobenius inner product between the noiseless and noisy quantum kernels, can serve as an indicator of the relative prediction performance on noisy quantum devices in comparison with their ideal counterparts. Our results suggest that the quantum kernel, as described by our shallow quantum circuit, can be effectively used for both QSVC and QSVR tasks, indicating its resistance to noise and its adaptability to various datasets. © The Author(s) 2024.","Suzuki, Teppei (57219794054); Hasebe, Takashi (58504602500); Miyazaki, Tsubasa (59874624700)","Quantum Machine Intelligence","6","1","","","10.1007/s42484-024-00165-0","","","2024","","NISQ; QSVM; QSVR; Quantum kernel method; Quantum machine learning; Trapped-ion quantum computer","1773421361340","1773421361340","","Quantum support vector machines for classification and regression on a trapped-ion quantum computer Suzuki, Teppei (57219794054); Hasebe, Takashi (58504602500); Miyazaki, Tsubasa (59874624700) Quantum Machine Intelligence  NISQ; QSVM; QSVR; Quantum kernel method; Quantum machine learning; Trapped-ion quantum computer   10.1007/s42484-024-00165-0","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289815","3614","0","","","A Quantum LSTM-based approach to cyber threat detection in virtual environment","Quantum information processing (QIP) offers a substantial speed advantage over classical processing, which is particularly promising in the fields of quantum artificial intelligence and quantum machine learning (QAI/QML). This study focuses on addressing the challenge of threat identification in virtualized systems by analyzing system call sequences of malware using quantum long short-term memory (QLSTM) networks. We introduce our dataset along with a straightforward data encoding methodology to prepare the data for variational quantum circuits (VQC), which form the core of the QLSTM models. Additionally, we propose an efficient ansatz tailored to this problem domain, optimizing the QLSTM’s ability to process and analyze complex sequential data effectively. Our research takes a deep dive into the performance of the QLSTM model across various circuit depths, aiming to determine the optimal number of circuit layers relative to the number of qubits utilized. By evaluating the effectiveness of different configurations, we identify the most efficient structure for the QLSTM for our problem domain. This study highlights the importance of finding the right balance between circuit depths and qubit counts and provides insights into the development of efficient quantum machine learning models for cybersecurity applications. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2024.","Tripathi, Sarvapriya (58997894200); Upadhyay, Himanshu (55391777900); Soni, Jayesh (57209181224)","Journal of Supercomputing","81","1","","","10.1007/s11227-024-06615-7","","","2025","","Quantum long short-term memory; Quantum machine learning; Recurrent neural networks; Variational quantum circuits","1773421361340","1773421361340","","A Quantum LSTM-based approach to cyber threat detection in virtual environment Tripathi, Sarvapriya (58997894200); Upadhyay, Himanshu (55391777900); Soni, Jayesh (57209181224) Journal of Supercomputing  Quantum long short-term memory; Quantum machine learning; Recurrent neural networks; Variational quantum circuits   10.1007/s11227-024-06615-7","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289813","3614","0","","","A hybrid quantum-neural network for heart disease classification","Quantum Machine Learning represents a promising approach to address complex computational challenges beyond classical computing capabilities. In this study, we investigate its application to healthcare, focusing specifically on the classification of cardiovascular diseases. Classical Machine Learning methods often struggle with high-dimensional data, resulting in limited accuracy and reduced generalization, especially in real-world medical scenarios. To overcome these issues, we propose a Hybrid Quantum-Neural Network that combines classical Autoencoders for dimensionality reduction with Quantum Neural Networks, facilitating effective data processing compatible with current NISQ hardware. Evaluated on the Cleveland dataset, our HQNN achieves state-of-the-art classification accuracy up to 90.98%, outperforming purely classical counterparts by capturing complex feature relationships in the quantum domain. We further demonstrate the effectiveness of the proposed HQNN model in scenarios characterized by limited training data and realistic noisy quantum environments, performing robustness analyses and simulations using IBM's quantum hardware framework. These findings highlight the practical advantages of our Hybrid Quantum-Neural Network, underscoring its suitability and immediate applicability for real-world healthcare scenarios. The code is made publicly available. © 2025 The Authors","Verdone, Alessio (57943904400); Succetti, Federico (57218845126); Ceschini, Andrea (57263921600); Rosato, Antonello (57190070846); Fioravanti, Alessio (59471062900); Panella, Massimo (57193363407)","Biomedical Signal Processing and Control","113","","","","10.1016/j.bspc.2025.109185","","","2026","","Cardiovascular diseases; Heart disease classification; Quantum computing; Quantum machine learning; Variational quantum algorithms","1773421361340","1773421361340","","A hybrid quantum-neural network for heart disease classification Verdone, Alessio (57943904400); Succetti, Federico (57218845126); Ceschini, Andrea (57263921600); Rosato, Antonello (57190070846); Fioravanti, Alessio (59471062900); Panella, Massimo (57193363407) Biomedical Signal Processing and Control  Cardiovascular diseases; Heart disease classification; Quantum computing; Quantum machine learning; Variational quantum algorithms   10.1016/j.bspc.2025.109185","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289812","3614","0","","","Hybrid Quantum Deep Learning and Variational Quantum Classifier-Based Model for Botnet DGA Attack Detection","We explored the potentials of the quantum machine learning (ML) approach for cybersecurity domain generation algorithm (DGA) detection applications employing two quantum ML approaches: hybrid quantum-classical deep learning (DL) and variational quantum classifier (VQC) models. We implemented quantum noise models and benchmarked the hybrid quantum-classical DL with the VQC-based one. Our datasets include statistical analysis (entropy, relative entropy, information radius, and reputation score) of 1,000,000 Alexa and 803,333 DGA domain names. Qiskit and Pennylane were utilized for the quantum simulations in our experiments. We found that our proposed hybrid quantum DL outperforms the VQC-based model (94.9% maximum accuracy). Investigating the combinations of 12 types of optimizer algorithms, four feature maps, and four variational form circuits reveal that feature maps and variational forms are critical for the VQC algorithm. We show the usefulness of a quantum circuit architecture consisting of Angle Embedding and Random Layers for a hybrid quantum DL model. © 2022. All Rights Reserved.","Suryotrisongko, Hatma (54895166600); Musashi, Yasuo (6603302918)","International Journal of Intelligent Engineering and Systems","15","3","215–224","","10.22266/ijies2022.0630.18","","","2022","","Botnet; Cybersecurity; DGA; Quantum computing; Quantum machine learning; VQC","1773421361340","1773421361340","","Hybrid Quantum Deep Learning and Variational Quantum Classifier-Based Model for Botnet DGA Attack Detection Suryotrisongko, Hatma (54895166600); Musashi, Yasuo (6603302918) International Journal of Intelligent Engineering and Systems  Botnet; Cybersecurity; DGA; Quantum computing; Quantum machine learning; VQC   10.22266/ijies2022.0630.18","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289811","3614","0","","","Quantum machine learning for ABO3 perovskite structure prediction","This study aims to develop a Quantum Support Vector Classifier (QSVC) model to predict the structure of ABO3 perovskite accurately. The QSVC model was trained using the Synthetic Minority Oversampling Technique (SMOTE) and Edited Nearest Neighbors (ENN) technique to overcome data imbalance. The evaluation results showed that QSVC achieved 100 % accuracy, surpassing the 97 % accuracy achieved by the classical Gradient Boosting Classifier (GBC) as a comparison. Confusion matrix analysis, receiver operating characteristic-area under the curve (ROC-AUC), and significance tests (p < 0.05) confirmed the contribution of all features to the prediction, supporting the decision not to perform feature selection. The SMOTE-ENN technique improved the dataset's quality by increasing the features’ correlation to the target. This study emphasizes that selecting appropriate quantum gates and data processing methods is essential for optimal classification. QSVC proved to be a superior model for highly accurate and reliable prediction applications. © 2025 Elsevier B.V.","Akrom, Muhamad (58054974800); Rustad, Supriadi (36905244500); Dipojono, Hermawan Kresno (12784493100); Maezono, Ryo (6603499335); Kasai, Hideaki (55607746700)","Computational Materials Science","250","","","","10.1016/j.commatsci.2025.113694","","","2025","","Data imbalance; Perovskite; Quantum machine learning","1773421361340","1773421361340","","Quantum machine learning for ABO3 perovskite structure prediction Akrom, Muhamad (58054974800); Rustad, Supriadi (36905244500); Dipojono, Hermawan Kresno (12784493100); Maezono, Ryo (6603499335); Kasai, Hideaki (55607746700) Computational Materials Science  Data imbalance; Perovskite; Quantum machine learning   10.1016/j.commatsci.2025.113694","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289808","3614","0","","","Quantum support vector data description for anomaly detection","Anomaly detection is a critical problem in data analysis and pattern recognition, finding applications in various domains. We introduce quantum support vector data description (QSVDD), an unsupervised learning algorithm designed for anomaly detection. QSVDD utilizes a shallow-depth quantum circuit to learn a minimum-volume hypersphere that tightly encloses normal data, tailored for the constraints of noisy intermediate-scale quantum (NISQ) computing. Simulation results on the MNIST and Fashion MNIST image datasets, as well as credit card fraud detection, demonstrate that QSVDD outperforms both quantum autoencoder and deep learning-based approaches under similar training conditions. Notably, QSVDD requires an extremely small number of model parameters, which increases logarithmically with the number of input qubits. This enables efficient learning with a simple training landscape, presenting a compact quantum machine learning model with strong performance for anomaly detection. © 2024 The Author(s). Published by IOP Publishing Ltd.","Oh, Hyeondo (58662520900); Park, Daniel K (55361200600)","Machine Learning: Science and Technology","5","3","","","10.1088/2632-2153/ad6be8","","","2024","","anomaly detection; one-class classification; quantum computing; quantum machine learning","1773421361340","1773421361340","","Quantum support vector data description for anomaly detection Oh, Hyeondo (58662520900); Park, Daniel K (55361200600) Machine Learning: Science and Technology  anomaly detection; one-class classification; quantum computing; quantum machine learning   10.1088/2632-2153/ad6be8","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289807","3614","0","","","Predicting vehicle prices via quantum-assisted feature selection","Feature selection is a technique used to reduce complexity and improve performance in regards to generalization, fit, and accuracy of prediction for machine learning models. A central challenge in this selection process is that the search over the space of features to find the subset of k optimal features is a known NP-Hard problem. In this work, we study metrics for encoding the combinatorial search as a binary quadratic model, such as Generalized Mean Information Coefficient and Pearson Correlation Coefficient in application to the underlying regression problem of price prediction. We compare predictive model performance in regards to leveraging quantum-assisted vs. classical subroutines for the search, using minimum redundancy maximal relevancy as the heuristic for our approach. We cross validate predictive models on a real world problem of price prediction, and show a performance improvement of mean absolute error scores for our quantum-assisted method (1471.02 ± 135.6) vs. similar methodologies such as greedy selection (1707.2 ± 168) , recursive feature elimination (1678.3 ± 143.7) , and all features (1546.2 ± 154). Our findings show that by leveraging quantum assisted routines we find solutions which increase the quality of predictive model output while reducing the input dimensionality to the learning algorithm on synthetic and real-world data. © 2023, The Author(s).","Dollen, David Von (57200958965); Neukart, Florian (36350118000); Weimer, Daniel (57224009158); Bäck, Thomas (57203312747)","International Journal of Information Technology (Singapore)","15","6","2897–2905","","10.1007/s41870-023-01370-z","","","2023","","Combinatorial optimization; Feature selection; Machine learning; Price prediction; Quantum annealing; Quantum computing; Quantum machine learning; Supervised learning","1773421361340","1773421361340","","Predicting vehicle prices via quantum-assisted feature selection Dollen, David Von (57200958965); Neukart, Florian (36350118000); Weimer, Daniel (57224009158); Bäck, Thomas (57203312747) International Journal of Information Technology (Singapore)  Combinatorial optimization; Feature selection; Machine learning; Price prediction; Quantum annealing; Quantum computing; Quantum machine learning; Supervised learning   10.1007/s41870-023-01370-z","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289806","3614","0","","","Quantum variational rewinding for gravitational wave detection","Gravitational waves carry information about far away phenomena which astronomers can use to form a better picture of the universe. Over the past few years, numerous gravitational waves have been detected using a method called matched filtering; however, this approach has two main drawbacks. First, it requires knowledge of the sought-after waveform beforehand. Second, it is infeasible for gravitational wave searches which are precise or cover a long time span. While attempts have been made to use classical machine learning to overcome these difficulties, the usage of quantum machine learning in this context is relatively unexplored. Quantum variational rewinding is a hybrid quantum-classical machine learning algorithm for time series anomaly detection. This work makes the first steps in investigating its potential for gravitational wave detection. Training and testing the algorithm was done without depending on synthetic data. In a noiseless simulated environment, quantum variational rewinding was able to pick out all confirmed gravitational wave signals from the background noise of a detector with perfect accuracy when filtering was applied before hand and was able to do so to a high degree of success without filtering. Anomaly detection with this algorithm was performed with two signals on quantum hardware as a proof of concept. Using Fisher information, both the capacity and the trainability of quantum variational rewinding are described so that future approaches can be compared in these regards. With new gravitational wave detectors under development, even more data will be generated for analysis in the future, compounding the existing bottlenecks in the search pipeline. As such, approaches which help tackle issues with the current approach to gravitational wave analysis are in demand, and the empirical results from this work assert that quantum computing should not be overlooked in this process. © The Author(s) 2025.","Rodrigues de Miranda, Benjamin (58789476300); Dibenedetto, Domenica (50661082800); Neumann, Niels (57190570521); van der Schoot, Ward (57847645300)","Quantum Machine Intelligence","7","1","","","10.1007/s42484-025-00244-w","","","2025","","Anomaly detection; Gravitational wave; Noisy intermediate-scale quantum; Quantum computing; Quantum machine learning","1773421361340","1773421361340","","Quantum variational rewinding for gravitational wave detection Rodrigues de Miranda, Benjamin (58789476300); Dibenedetto, Domenica (50661082800); Neumann, Niels (57190570521); van der Schoot, Ward (57847645300) Quantum Machine Intelligence  Anomaly detection; Gravitational wave; Noisy intermediate-scale quantum; Quantum computing; Quantum machine learning   10.1007/s42484-025-00244-w","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289805","3614","0","","","Quantum federated learning through ancilla-driven quantum computation","In the current noisy intermediate-scale quantum era, the limited quantum capabilities of client devices have prompted some quantum federated learning (QFL) schemes to delegate model training tasks to the server with substantial quantum computing resources. While these approaches mitigate the constraints of insufficient quantum resources on the client side, they also introduce challenges such as the requirement for the quantum server to prepare highly entangled brickwork states, clients to prepare quantum initial states, and potential security risks related to the leakage of model parameters and output information. To address these issues, a novel QFL scheme based on ancilla-driven quantum computation is proposed. In this scheme, the quantum server is responsible for preparing qubits and executing non-parameterized entangling gates in the model, while the client performs the parameterized rotation gates, which contains private information by manipulating and measuring a single ancilla qubit sent from the server. Security analysis demonstrates that this scheme can effectively protect the privacy of the client's data, model parameters, and model outputs. Finally, the effectiveness of the proposed scheme is validated through binary classification experiments on the MNIST handwritten digit dataset using the Qiskit platform. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.","Shi, Wei-Min (8942073500); Zhuang, Qing-Tian (58627530100); Zhou, Yi-Hua (9735718100); Yang, Yu-Guang (25927641500)","Quantum Information Processing","24","9","","","10.1007/s11128-025-04887-3","","","2025","","Ancilla-driven quantum computation; Quantum federated learning; Quantum machine learning; Quantum neural network","1773421361340","1773421361340","","Quantum federated learning through ancilla-driven quantum computation Shi, Wei-Min (8942073500); Zhuang, Qing-Tian (58627530100); Zhou, Yi-Hua (9735718100); Yang, Yu-Guang (25927641500) Quantum Information Processing  Ancilla-driven quantum computation; Quantum federated learning; Quantum machine learning; Quantum neural network   10.1007/s11128-025-04887-3","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289801","3614","0","","","Quantum AI for Alzheimer's disease early screening","Quantum machine learning is a new research field combining quantum information science and machine learning. Quantum computing technologies appear to be particularly well-suited for addressing problems in the health sector efficiently. They have the potential to handle large datasets more effectively than classical models and offer greater transparency and interpretability for clinicians. Alzheimer's disease is a neurodegenerative brain disorder that mostly affects elderly people, causing important cognitive impairments. It is the most common cause of dementia and it has an effect on memory, thought, learning abilities and movement control. This type of disease has no cure, consequently an early diagnosis is fundamental for reducing its impact. The analysis of handwriting can be effective for diagnosing, as many researches have conjectured. The DARWIN (Diagnosis AlzheimeR WIth haNdwriting) dataset contains handwriting samples from people affected by Alzheimer's disease and a group of healthy people. Here we apply quantum AI to this use-case. In particular, we use this dataset to test classical methods for classification and compare their performances with the ones obtained via quantum machine learning methods. We find that quantum methods generally perform better than classical methods. Our results pave the way for future new quantum machine learning applications in early-screening diagnostics in the healthcare domain. © 2025 The Authors","Cappiello, Giacomo (59147758300); Caruso, Filippo (56503159700)","Neurocomputing","647","","","","10.1016/j.neucom.2025.130565","","","2025","","Alzheimer's disease; Data classification; Parametrized quantum circuit; Quantum machine learning; Supervised learning","1773421361340","1773421361340","","Quantum AI for Alzheimer's disease early screening Cappiello, Giacomo (59147758300); Caruso, Filippo (56503159700) Neurocomputing  Alzheimer's disease; Data classification; Parametrized quantum circuit; Quantum machine learning; Supervised learning   10.1016/j.neucom.2025.130565","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289800","3614","0","","","Dynamic Quantum Federated Learning for Satellite-Ground Integrated Systems Using Slimmable Quantum Neural Networks","Recent advances in low Earth orbit (LEO) satellites have made it possible to achieve zero blind spots on Earth. Considering the give locations of these devices, this makes satellite-ground links between quantum devices a practical possibility. This paper proposes the first quantum federated learning (QFL) application in satellite-ground communication. To improve communication and computing performance, this paper adopts slimmable quantum federated learning (SQFL) and slimmable quantum neural networks (sQNN), which allow for two different configurations in quantum neural networks: the angle and pole configurations. This paper also employs superposition coding and successive decoding to increase communication opportunities. Through extensive experiments, the proposed satellite-ground SQFL framework performs well and is both computationally and communicationally efficient compared to classical federated learning and QFL. © 2013 IEEE.","Park, Soohyun (57210251609); Jung, Soyi (57195474107); Kim, Joongheon (8866990900)","IEEE Access","12","","58239–58247","","10.1109/ACCESS.2024.3392429","","","2024","","federated learning; quantum computing; quantum machine learning; Satellite-ground communication","1773421361340","1773421361340","","Dynamic Quantum Federated Learning for Satellite-Ground Integrated Systems Using Slimmable Quantum Neural Networks Park, Soohyun (57210251609); Jung, Soyi (57195474107); Kim, Joongheon (8866990900) IEEE Access  federated learning; quantum computing; quantum machine learning; Satellite-ground communication   10.1109/ACCESS.2024.3392429","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
"4289799","3614","0","","","Quantum-Enhanced K-Nearest Neighbors for Text Classification: A Hybrid Approach with Unified Circuit and Reduced Quantum Gates","Text classification, a key process in natural language processing (NLP), relies on the k-nearest neighbors (KNN) algorithm for its simplicity and effectiveness. Traditional methods often grapple with the high-dimensional nature of textual data, leading to substantial computational demands. This study introduces a novel classical quantum k-nearest neighbors (CQKNN) algorithm, which integrates quantum circuits into a conventional machine-learning framework to enhance computational efficiency and reduce storage requirements. This hybrid approach uses a unified quantum circuit that simplifies multiple similarity calculations through mid-circuit measurements and qubit reset operations, significantly improving upon traditional multi-circuit quantum k-nearest neighbors (QKNN) models. The CQKNN algorithm, tested on datasets such as SMS Spam Collection, Twitter US Airline Sentiment, and IMDB Movie Reviews, not only outperforms classical KNN but also addresses challenges posed by noisy intermediate-scale quantum (NISQ) devices through advanced error mitigation techniques. This work highlights resource efficiency and reduced gate complexity and demonstrates the practical application of fidelity in quantum similarity calculations, setting new standards for quantum-enhanced machine learning and advancing current quantum technology capabilities in complex data classification tasks. © 2024 Wiley-VCH GmbH.","Zeguendry, Amine (57923417100); Jarir, Zahi (57222267957); Quafafou, Mohamed (6602560694)","Advanced Quantum Technologies","7","11","","","10.1002/qute.202400122","","","2024","","hybrid classical quantum k-nearest neighbors; quantum computing; quantum machine learning; qubit reuse; text classification","1773421361340","1773421361340","","Quantum-Enhanced K-Nearest Neighbors for Text Classification: A Hybrid Approach with Unified Circuit and Reduced Quantum Gates Zeguendry, Amine (57923417100); Jarir, Zahi (57222267957); Quafafou, Mohamed (6602560694) Advanced Quantum Technologies  hybrid classical quantum k-nearest neighbors; quantum computing; quantum machine learning; qubit reuse; text classification   10.1002/qute.202400122","included","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","1","yes","","","","",""
