"id","project_id","probability","pmid","refman","title","abstract","authors","journal","volume","issue","pages","accession_number","doi","ref","publication_date","publication_year","publication_month","keywords","created_at","updated_at","old_id","search_text","status","filename","resolution_labels","resolution_labels_alternate","labels","labels_alternate","tags","general","population","intervention_comparator","outcome"
"4289776","3614","0","","","Understanding Logical-Shift Error Propagation in Quanvolutional Neural Networks","Quanvolutional neural networks (QNNs) have been successful in image classification, exploiting inherent quantum capabilities to improve performance of traditional convolution. Unfortunately, the qubit's reliability can be a significant issue for QNNs inference, since its logical state can be altered by both intrinsic noise and by the interaction with natural radiation. In this article, we aim at investigating the propagation of logical-shift errors (i.e., the unexpected modification of the qubit state) in QNNs. We propose a bottom-up evaluation reporting data from 13 322 547 200 logical-shift injections. We characterize the error propagation in the quantum circuit implementing a single convolution and then in various designs of the same QNN, varying the dataset and the network depth. We track the logical-shift error propagation through the qubits, channels, and subgrids, identifying the faults that are more likely to cause misclassifications. We found that up to 10% of the injections in the quanvolutional layer cause misclassification and even logical-shifts of small magnitude can be sufficient to disturb the network functionality. Our detailed analysis shows that corruptions in the qubits' state that alter their probability amplitude are more critical than the ones altering their phase, that some object classes are more likely than others to be corrupted, that the criticality of subgrids depends on the dataset, and that the control qubits, once corrupted, are more likely to modify the QNN output than the target qubits.  © 2020 IEEE.","Vallero, Marzio (58849641900); Dri, Emanuele (57553082900); Giusto, Edoardo (57204802342); Montrucchio, Bartolomeo (6603463265); Rech, Paolo (19638969800)","IEEE Transactions on Quantum Engineering","5","","1–14","","10.1109/TQE.2024.3372880","","","2024","","Fault injection; fault tolerance; quantum computing (QC); quantum machine learning (QML); reliability evaluation","1773421361340","1773421361340","","Understanding Logical-Shift Error Propagation in Quanvolutional Neural Networks Vallero, Marzio (58849641900); Dri, Emanuele (57553082900); Giusto, Edoardo (57204802342); Montrucchio, Bartolomeo (6603463265); Rech, Paolo (19638969800) IEEE Transactions on Quantum Engineering  Fault injection; fault tolerance; quantum computing (QC); quantum machine learning (QML); reliability evaluation   10.1109/TQE.2024.3372880","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289774","3614","0","","","Quantum generative adversarial networks with dual generators","Quantum generative adversarial networks (QGANs) have demonstrated strong capabilities in tasks like synthetic data generation and detecting anomalies. Recent developments have increasingly integrated traditional machine learning techniques to boost the performance of QGANs. Motivated by this progress, we propose an innovative QGAN architecture that incorporates a classical learning component and employs a dual-generator design. Our approach improves upon the traditional hybrid quantum-classical GAN structure and introduces a redesigned loss function tailored for the new model. Experiments on multiple datasets indicate that our method surpasses previous techniques in image generation quality, achieving a 1.38% average reduction in Fréchet inception distance scores compared to the current state-of-the-art, and improvements of 6.52%, 0.36%, and 0.38% in structural similarity index, cosine similarity, and peak signal-to-noise ratio metrics, respectively. Additionally, our architecture supports the generation of larger images (up to 78 × 78 ), as verified on the CelebA dataset. Simulations conducted in noisy conditions further confirm the robustness and effectiveness of both the proposed architecture and loss function. © 2025 The Author(s). Published by IOP Publishing Ltd.","Ma, Quangong (58643908600); Hao, Chaolong (58645031500); Si, NianWen (57193665689); Qu, Dan (7006530446)","Machine Learning: Science and Technology","6","4","","","10.1088/2632-2153/ae0bf7","","","2025","","image generation; quantum generative adversarial networks; quantum machine learning","1773421361340","1773421361340","","Quantum generative adversarial networks with dual generators Ma, Quangong (58643908600); Hao, Chaolong (58645031500); Si, NianWen (57193665689); Qu, Dan (7006530446) Machine Learning: Science and Technology  image generation; quantum generative adversarial networks; quantum machine learning   10.1088/2632-2153/ae0bf7","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289773","3614","0","","","Protocol for secure quantum machine learning at a distant place","The application of machine learning to quantum information processing has recently attracted keen interest, particularly for the optimization of control parameters in quantum tasks without any pre-programmed knowledge. By adapting the machine learning technique, we present a novel protocol in which an arbitrarily initialized device at a learner’s location is taught by a provider located at a distant place. The protocol is designed such that any external learner who attempts to participate in or disrupt the learning process can be prohibited or noticed. We numerically demonstrate that our protocol works faithfully for single-qubit operation devices. A trade-off between the inaccuracy and the learning time is also analyzed. © 2015, Springer Science+Business Media New York.","Bang, Jeongho (36621799200); Lee, Seung-Woo (56216265800); Jeong, Hyunseok (13614025300)","Quantum Information Processing","14","10","3933–3947","","10.1007/s11128-015-1089-7","","","2015","","Quantum computation; Quantum machine learning; Secure machine learning","1773421361340","1773421361340","","Protocol for secure quantum machine learning at a distant place Bang, Jeongho (36621799200); Lee, Seung-Woo (56216265800); Jeong, Hyunseok (13614025300) Quantum Information Processing  Quantum computation; Quantum machine learning; Secure machine learning   10.1007/s11128-015-1089-7","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289771","3614","0","","","Multivariate Unbounded Quantum Regression via Log-Ratio Probabilities Mitigating Barren Plateaus","Quantum neural networks (QNNs) have shown remarkable potential due to their capability of representing complex functions within exponentially large Hilbert spaces. However, their application to multivariate regression tasks has been limited, primarily due to inherent constraints of traditional approaches that rely on Pauli expectation values. In this work, we introduce a novel and simple post-processing method utilizing log-ratio probabilities (LRPs) of quantum states, enabling efficient and unbounded multivariate regression within existing QNN architectures. Our approach exponentially expands the number of regression outputs relative to qubit count, thus significantly improving parameter and qubit efficiency. Additionally, by enhancing parameter dependencies in the cost function and leveraging gradient pumping effects from the log-ratio transformation, our method mitigates the well-known barren plateau phenomenon, thereby stabilizing training. We further demonstrate that this approach facilitates robust uncertainty quantification, capturing both epistemic and aleatoric uncertainties simultaneously. Our findings underscore the practical potential of LRP-QNNs for complex multi-output regression tasks, particularly within current resource-constrained quantum hardware environments. © 2013 IEEE.","Seo, Jaemin (57200002853)","IEEE Access","14","","4877–4885","","10.1109/ACCESS.2025.3647449","","","2026","","Barren plateau; log-ratio probabilities; multivariate regression; quantum circuit; quantum machine learning","1773421361340","1773421361340","","Multivariate Unbounded Quantum Regression via Log-Ratio Probabilities Mitigating Barren Plateaus Seo, Jaemin (57200002853) IEEE Access  Barren plateau; log-ratio probabilities; multivariate regression; quantum circuit; quantum machine learning   10.1109/ACCESS.2025.3647449","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289769","3614","0","","","Deep Ising Born Machine","A quantum neural network (QNN) is a method to find patterns in quantum data and has a wide range of applications including quantum chemistry, quantum computation, quantum metrology, and quantum simulation. Efficiency and universality are two desirable properties of a QNN but are unfortunately contradictory. In this work, a deep Ising Born machine (DIBoM) is examined, and shown that it has a good balance between efficiency and universality. More precisely, the DIBoM has a flexible number of parameters to be efficient, and achieves provable universality with sufficient parameters. The architecture of the DIBoM is based on generalized controlled-Z gates, conditional gates, and some other ingredients. To compare the universality of the DIBoM with other QNNs, a fidelity-based expressivity measure is proposed, which may be of independent interest. Extensive empirical evaluations corroborate that the DIBoM is both efficient and expressive. © 2023 Wiley-VCH GmbH.","Cao, Zhu (56310839200)","Advanced Quantum Technologies","6","7","","","10.1002/qute.202300033","","","2023","","efficiency; expressivity; quantum machine learning; quantum neural network; universality","1773421361340","1773421361340","","Deep Ising Born Machine Cao, Zhu (56310839200) Advanced Quantum Technologies  efficiency; expressivity; quantum machine learning; quantum neural network; universality   10.1002/qute.202300033","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289766","3614","0","","","Optimization Strategies in Quantum Machine Learning: A Performance Analysis","This study presents a comprehensive comparison of multiple optimization algorithms applied to a quantum classification model, utilizing the Cleveland dataset. Specifically, the research focuses on three prominent optimizers—COBYLA, L-BFGS-B, and ADAM—each employing distinct methodologies and widely recognized in the domain of quantum machine learning. The performance of predictive models using these optimizers is rigorously evaluated through key metrics, including accuracy, precision, recall, and F1 score. The findings reveal that the COBYLA optimizer outperforms the L-BFGS-B and ADAM optimizers across all performance metrics, achieving an accuracy of 92%, precision of 89%, recall of 97%, and F1 score of 93%. Furthermore, the COBYLA optimizer exhibits superior computational efficiency, requiring only 1 min of training time compared to 6 min for L-BFGS-B and 10 min for ADAM. These results underscore the critical role played by optimizer selection in enhancing model performance and efficiency in quantum machine learning applications, offering valuable insights for practitioners in the field. © 2025 by the authors.","AL Ajmi, Nouf Ali (59756421000); Shoaib, Muhammad (59835252300)","Applied Sciences (Switzerland)","15","8","","","10.3390/app15084493","","","2025","","ADAM; COBYLA; L-BFGS-B; optimizer; quantum computing; quantum machine learning","1773421361340","1773421361340","","Optimization Strategies in Quantum Machine Learning: A Performance Analysis AL Ajmi, Nouf Ali (59756421000); Shoaib, Muhammad (59835252300) Applied Sciences (Switzerland)  ADAM; COBYLA; L-BFGS-B; optimizer; quantum computing; quantum machine learning   10.3390/app15084493","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289764","3614","0","","","QUANTUM MACHINE LEARNING: BRIDGING THE GAP BETWEEN CLASSICAL AND QUANTUM COMPUTING","This research examines the revolutionary potential of Quantum Machine Learning (QML), which combines machine instruction and quantum computer technology. The work carefully compares QML methods to their traditional counterparts throughout real-world datasets using an interpretive approach as well as a deductive approach. The results show that in some areas, QML algorithms, such as Quantum Support Vector Machines (QSVM) and overall Variational Quantum Eigen solvers (VQE), provide substantial advantages in terms of accuracy and efficiency. Nevertheless, context-dependent factors such as dataset qualities and problem complexity have an impact on the practical consequences. This research underlines the necessity of further research on quantum simulation software and hardware in order to fully utilize QML. Additionally, it highlights the significance of quantum-resistant encryption and promotes cooperation between the various areas of quantum computers and machine learning. Future research ought to concentrate on improving QML programs' scalability and investigating QML's function in developing quantum technology. © 2024 by authors and Galileo Institute of Technology and Education of the Amazon (ITEGAM).","Krishna Mohan, B.H. (57224326079); Pulicherla, Padmaja (57211297845); Purnachandrarao, M. (59172117900); Nagamalleswararao, P. (59312696800)","Journal of Engineering and Technology for Industrial Applications","10","48","122–128","","10.5935/jetia.v10i48.943","","","2024","","Accuracy; Efficiency; Machine Learning; Quantum Computing; Quantum Machine Learning","1773421361340","1773421361340","","QUANTUM MACHINE LEARNING: BRIDGING THE GAP BETWEEN CLASSICAL AND QUANTUM COMPUTING Krishna Mohan, B.H. (57224326079); Pulicherla, Padmaja (57211297845); Purnachandrarao, M. (59172117900); Nagamalleswararao, P. (59312696800) Journal of Engineering and Technology for Industrial Applications  Accuracy; Efficiency; Machine Learning; Quantum Computing; Quantum Machine Learning   10.5935/jetia.v10i48.943","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289763","3614","0","","","AutoML-driven optimization of variational quantum circuit","Variational Quantum Circuits (VQCs) offer a powerful framework for quantum machine learning models, where circuit parameters are optimized to learn specific tasks. Quantum architecture search refines VQCs by automating the design of circuit structures. Automated Machine Learning (AutoML) automates model selection, hyperparameter tuning, and optimization, enhancing accessibility for nonexperts and improving efficiency. In this work, we propose an AutoML-driven approach that automates not only the optimization of VQC structures and parameters but also the tuning of training settings, an aspect overlooked in previous studies. We pretrain a graph neural network on a large, unlabeled dataset to learn quantum circuit embeddings. The pretrained model is then fine-tuned on a small set of labeled data from a downstream task to develop a performance predictor that estimates the performance of quantum circuits based on their structures and training settings. This enables us to rank abundant circuit structures and training settings, effectively identifying the optimal configurations for a given task. Numerical experiments demonstrate a strong correlation between the true and predicted performance, as well as its efficiency in VQC optimization. These results highlight the potential of AutoML to improve both the performance and efficiency of VQCs in quantum machine learning applications. © 2025 Elsevier Inc.","Situ, Haozhen (35362692700); Li, Zhengjiang (59211822000); He, Zhimin (57194773200); Li, Qin (55531917700); Shi, Jinjing (36728676800)","Information Sciences","717","","","","10.1016/j.ins.2025.122272","","","2025","","Graph neural network; Quantum computing; Quantum machine learning; Variational quantum circuit","1773421361340","1773421361340","","AutoML-driven optimization of variational quantum circuit Situ, Haozhen (35362692700); Li, Zhengjiang (59211822000); He, Zhimin (57194773200); Li, Qin (55531917700); Shi, Jinjing (36728676800) Information Sciences  Graph neural network; Quantum computing; Quantum machine learning; Variational quantum circuit   10.1016/j.ins.2025.122272","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289761","3614","0","","","Quantum Physics-Informed Neural Networks","In this study, the PennyLane quantum device simulator was used to investigate quantum and hybrid, quantum/classical physics-informed neural networks (PINNs) for solutions to both transient and steady-state, (Formula presented.) and (Formula presented.) partial differential equations. The comparative expressibility of the purely quantum, hybrid and classical neural networks is discussed, and hybrid configurations are explored. The results show that (1) for some applications, quantum PINNs can obtain comparable accuracy with less neural network parameters than classical PINNs, and (2) adding quantum nodes in classical PINNs can increase model accuracy with less total network parameters for noiseless models. © 2024 by the authors.","Trahan, Corey (6701611508); Loveland, Mark (57224947654); Dent, Samuel (59303291200)","Entropy","26","8","","","10.3390/e26080649","","","2024","","physics informed neural networks; quantum algorithms; quantum computing; quantum data-derived methods; quantum machine learning; quantum variational algorithm","1773421361340","1773421361340","","Quantum Physics-Informed Neural Networks Trahan, Corey (6701611508); Loveland, Mark (57224947654); Dent, Samuel (59303291200) Entropy  physics informed neural networks; quantum algorithms; quantum computing; quantum data-derived methods; quantum machine learning; quantum variational algorithm   10.3390/e26080649","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289759","3614","0","","","Empirical power of quantum encoding methods for binary classification","Quantum machine learning is one of the many potential applications of quantum computing, each of which is hoped to provide some novel computational advantage. However, quantum machine learning applications often fail to outperform classical approaches on real-world classical data. The ability of these models to generalize well from few training data points is typically considered one of the few definitive advantages of this approach. In this work, we will instead focus on encoding schemes and their effects on various machine learning metrics. Specifically, we focus on real-world data encoding to demonstrate differences between quantum encoding strategies for several real-world datasets and the classification model standard, LightGBM. In particular, we apply the following encoding strategies, including three standard approaches and two modified approaches: angle, amplitude, IQP, entangled angle, and alternative IQP. As these approaches require either a significant number of qubits or gates to encode larger datasets, we perform feature selection to support the limited computing power of quantum simulators. This feature selection is performed through a quantum annealing enhanced approach that builds on a QUBO formulation of the problem. In this work, we provide a preliminary demonstration that quantum machine learning with the IQP encoding and LightGBM produce statistically equivalent results for a large majority of the assigned learning tasks. © The Author(s), under exclusive licence to Springer Nature Switzerland AG 2025.","De Luca, Gennaro (57191584961); Vlasic, Andrew (56527088400); Vitz, Michael (59144430900); Pham, Anh (57222080976)","Quantum Machine Intelligence","7","2","","","10.1007/s42484-025-00298-w","","","2025","","Instantaneous quantum polynomial; Quantum encoding; Quantum machine learning; Quantum support vector machine","1773421361340","1773421361340","","Empirical power of quantum encoding methods for binary classification De Luca, Gennaro (57191584961); Vlasic, Andrew (56527088400); Vitz, Michael (59144430900); Pham, Anh (57222080976) Quantum Machine Intelligence  Instantaneous quantum polynomial; Quantum encoding; Quantum machine learning; Quantum support vector machine   10.1007/s42484-025-00298-w","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289758","3614","0","","","Quantum-inspired learning vector quantizers for prototype-based classification: Confidential: for personal use only—submitted to Neural Networks and Applications 5/2020","Prototype-based models like the Generalized Learning Vector Quantization (GLVQ) belong to the class of interpretable classifiers. Moreover, quantum-inspired methods get more and more into focus in machine learning due to its potential efficient computing. Further, its interesting mathematical perspectives offer new ideas for alternative learning scenarios. This paper proposes a quantum computing-inspired variant of the prototype-based GLVQ for classification learning. We start considering kernelized GLVQ with real- and complex-valued kernels and their respective feature mapping. Thereafter, we explain how quantum space ideas could be integrated into a GLVQ using quantum bit vector space in the quantum state space Hn and show the relations to kernelized GLVQ. In particular, we explain the related feature mapping of data into the quantum state space Hn. A key feature for this approach is that Hn is an Hilbert space with particular inner product properties, which finally restrict the prototype adaptations to be unitary transformations. The resulting approach is denoted as Qu-GLVQ. We provide the mathematical framework and give exemplary numerical results. © 2020, The Author(s).","Villmann, Thomas (7003892419); Engelsberger, Alexander (57220025446); Ravichandran, Jensun (57208756719); Villmann, Andrea (57194430649); Kaden, Marika (55965327000)","Neural Computing and Applications","34","1","79–88","","10.1007/s00521-020-05517-y","","","2022","","Classification; Interpretable models; Learning vector quantization; Prototype base models; Quantum machine learning","1773421361340","1773421361340","","Quantum-inspired learning vector quantizers for prototype-based classification: Confidential: for personal use only—submitted to Neural Networks and Applications 5/2020 Villmann, Thomas (7003892419); Engelsberger, Alexander (57220025446); Ravichandran, Jensun (57208756719); Villmann, Andrea (57194430649); Kaden, Marika (55965327000) Neural Computing and Applications  Classification; Interpretable models; Learning vector quantization; Prototype base models; Quantum machine learning   10.1007/s00521-020-05517-y","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289757","3614","0","40024047","","Quantum federated learning with pole-angle quantum local training and trainable measurement","Recently, quantum federated learning (QFL) has received significant attention as an innovative paradigm. QFL has remarkable features by employing quantum neural networks (QNNs) instead of conventional neural networks owing to quantum supremacy. In order to enhance the flexibility and reliability of classical QFL frameworks, this paper proposes a novel slimmable QFL (SlimQFL) incorporating QNN-grounded slimmable neural network (QSNN) architectures. This innovative design considers time-varying wireless communication channels and computing resource constraints. This framework ensures higher efficiency by using fewer parameters with no performance loss. Furthermore, the proposed QNN is novel according to the implementation of trainable measurement within QFL. The fundamental concept of our QSNN is designed based on the key characteristics of separated training and the dynamic exploitation of joint angle and pole parameters. Our performance evaluation results verify that using both parameters, our proposed QSNN-based SlimQFL achieves higher classification accuracy than QFL and ensures transmission stability, particularly in poor channel conditions. © 2025 Elsevier Ltd","Park, Soohyun (57210251609); Lee, Hyunsoo (57318287000); Son, Seok Bin (57733223300); Jung, Soyi (57195474107); Kim, Joongheon (8866990900)","Neural Networks","187","","","","10.1016/j.neunet.2025.107301","","","2025","","Federated learning; Quantum federated learning; Quantum machine learning; Quantum neural networks; Slimmable neural networks","1773421361340","1773421361340","","Quantum federated learning with pole-angle quantum local training and trainable measurement Park, Soohyun (57210251609); Lee, Hyunsoo (57318287000); Son, Seok Bin (57733223300); Jung, Soyi (57195474107); Kim, Joongheon (8866990900) Neural Networks 40024047 Federated learning; Quantum federated learning; Quantum machine learning; Quantum neural networks; Slimmable neural networks   10.1016/j.neunet.2025.107301","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289756","3614","0","","","A quantum k-nearest neighbors algorithm based on the Euclidean distance estimation","The k-nearest neighbors (k-NN) is a basic machine learning (ML) algorithm, and several quantum versions of it, employing different distance metrics, have been presented in the last few years. Although the Euclidean distance is one of the most widely used distance metrics in ML, it has not received much consideration in the development of these quantum variants. In this article, a novel quantum k-NN algorithm based on the Euclidean distance is introduced. Specifically, the algorithm is characterized by a quantum encoding requiring a low number of qubits and a simple quantum circuit not involving oracles, aspects that favor its realization. In addition to the mathematical formulation and some complexity observations, a detailed empirical evaluation with simulations is presented. In particular, the results have shown the correctness of the formulation, a drop in the performance of the algorithm when the number of measurements is limited, the competitiveness with respect to some classical baseline methods in the ideal case, and the possibility of improving the performance by increasing the number of measurements. © The Author(s) 2024.","Zardini, Enrico (57223907495); Blanzieri, Enrico (6603020152); Pastorello, Davide (55480825700)","Quantum Machine Intelligence","6","1","","","10.1007/s42484-024-00155-2","","","2024","","Euclidean distance; k-Nearest neighbors; Quantum computing; Quantum machine learning","1773421361340","1773421361340","","A quantum k-nearest neighbors algorithm based on the Euclidean distance estimation Zardini, Enrico (57223907495); Blanzieri, Enrico (6603020152); Pastorello, Davide (55480825700) Quantum Machine Intelligence  Euclidean distance; k-Nearest neighbors; Quantum computing; Quantum machine learning   10.1007/s42484-024-00155-2","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289755","3614","0","","","Expressivity of Variational Quantum Machine Learning on the Boolean Cube","Categorical data play an important part in machine learning research and appears in a variety of applications. Models that can express large classes of real-valued functions on the Boolean cube are useful for problems involving discrete-valued data types, including those which are not Boolean. To this date, the commonly used schemes for embedding classical data into variational quantum machine learning models encode continuous values. Here, we investigate quantum embeddings for encoding Boolean-valued data into parameterized quantum circuits used for machine learning tasks. We narrow down representability conditions for functions on the n-dimensional Boolean cube with respect to previously known results, using two quantum embeddings: a phase embedding and an embedding based on quantum random access codes. We show that for any real-valued function on the n-dimensional Boolean cube, there exists a variational linear quantum model based on a phase embedding using n qubits that can represent it and an ensemble of such models using d < n qubits that can express any function with degree at most d. Additionally, we prove that variational linear quantum models that use the quantum random access code embedding can express functions on the Boolean cube with degree d≤ ⌈ n/3⌉ using ⌈ n/3⌉ qubits, and that an ensemble of such models can represent any function on the Boolean cube with degree d≤⌈n/3⌉. Furthermore, we discuss the potential benefits of each embedding and the impact of serial repetitions. Finally, we demonstrate the use of the embeddings presented by performing numerical simulations and experiments on IBM quantum processors using the Qiskit machine learning framework.  © 2020 IEEE.","Herman, Dylan (57272812000); Raymond, Rudy (23393816800); Li, Muyuan (57195946050); Robles, Nicolas (56467834400); Mezzacapo, Antonio (55217354300); Pistoia, Marco (7003651042)","IEEE Transactions on Quantum Engineering","4","","","","10.1109/TQE.2023.3255206","","","2023","","Boolean cube; expressivity; Fourier analysis; quantum machine learning; variational quantum algorithms","1773421361340","1773421361340","","Expressivity of Variational Quantum Machine Learning on the Boolean Cube Herman, Dylan (57272812000); Raymond, Rudy (23393816800); Li, Muyuan (57195946050); Robles, Nicolas (56467834400); Mezzacapo, Antonio (55217354300); Pistoia, Marco (7003651042) IEEE Transactions on Quantum Engineering  Boolean cube; expressivity; Fourier analysis; quantum machine learning; variational quantum algorithms   10.1109/TQE.2023.3255206","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289754","3614","0","","","Comparative Analysis of Intrusion Detection Models Using Quantum Machine Learning Techniques","Modern threats are increasing as traditional cyber security methods lose their efficacy. Predicting attacks before they happen, however, can be enhanced by the ability of big data-based Quantum computing to train anomaly-based algorithms. To normalize data the most pertinent collection of features has been chosen and big data analytics tools are used for feature scaling and selection. The improved models’ prediction accuracy has been compared with proposed model after experimental analysis. According to the findings of performance evaluation, and comparative analysis it is found that Quantum computing-based intrusion detection have good accuracy as compared to classical method-based intrusion detection in the field of cyber security. The extensive literature survey based on existing models is also done in this article using a large dataset (Big Data Set- CIC-Bell-IDS2017) in which the predictive method trained three machine learning classifiers separately before and after feature selection. The Comparative analysis of Quantum machine learning models for intrusion detection using Big Data based Quantum machine learning methods is also done in this article. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.","Singh, Barkha (57225863831); Indu, S. (17434624200); Majumdar, Sudipta (35603899100)","Circuits, Systems, and Signal Processing","44","12","9592–9618","","10.1007/s00034-025-03256-w","","","2025","","Big data analytics; Cyber security intrusion; Post-quantum cryptography; Quantum key distribution; Quantum machine learning; Shor’s algorithm","1773421361340","1773421361340","","Comparative Analysis of Intrusion Detection Models Using Quantum Machine Learning Techniques Singh, Barkha (57225863831); Indu, S. (17434624200); Majumdar, Sudipta (35603899100) Circuits, Systems, and Signal Processing  Big data analytics; Cyber security intrusion; Post-quantum cryptography; Quantum key distribution; Quantum machine learning; Shor’s algorithm   10.1007/s00034-025-03256-w","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289753","3614","0","","","Bayesian Quantum Neural Networks","The astounding acceleration in Artificial Intelligence and Quantum Computing advances naturally gives rise to a line of research, which unrolls the potential advantages of quantum computing on classical Machine Learning tasks, known as Quantum Machine Learning or Quantum Machine Intelligence. The typical objectives are either (1) exploring the potential quantum advantages on classical learning tasks or (2) levering well-established classical ML algorithms to tackle quantum-related problems on Noisy Intermediate-Scale Quantum (NISQ) devices. Along the second research direction, we study Quantum Neural Networks (QNNs) to accomplish the purpose of Bayesian learning. By observing a wide range of studies on QNNs, in which the sole training method is based on frequentist training, we find that Bayesian learning benefits QNNs from two aspects. First, Bayesian-trained models enjoy a high level of generalization due to the prior and posterior distribution usage compared to frequentist training, which will be justified by this paper's theoretical study of model capacity. Second, Bayesian Inference offers epistemic uncertainty estimation, which merits the decision-making process. It is worth mentioning that frequentist-trained QNNs generally lack this desirable property. Under the Bayesian training procedure, our derived models can be considered a new class of QNNs (called BayesianQNNs) which possesses both desirable properties of Bayesian Inference while maintaining comparable predictive performance as frequentist counterparts. The proposed Bayesian Quantum Neural Networks is justified by empirical evidence from numerical experiments.  © 2013 IEEE.","Nguyen, Nam (58591900300); Chen, Kwang-Cheng (7410240104)","IEEE Access","10","","54110–54122","","10.1109/ACCESS.2022.3168675","","","2022","","Bayesian inference; Bayesian learning; Quantum machine learning; quantum neural networks","1773421361340","1773421361340","","Bayesian Quantum Neural Networks Nguyen, Nam (58591900300); Chen, Kwang-Cheng (7410240104) IEEE Access  Bayesian inference; Bayesian learning; Quantum machine learning; quantum neural networks   10.1109/ACCESS.2022.3168675","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
"4289752","3614","0","","","Variational quantum machine learning with quantum error detection","Quantum machine learning (QML) is an emerging field that promises advantages such as faster training, improved reliability and superior feature extraction over classical counterparts. However, its implementation on quantum hardware is challenging due to the noise inherent in these systems, necessitating the use of quantum error correction (QEC) codes. Current QML research remains primarily theoretical, often assuming noise-free environments and offering little insight into the integration of QEC with QML implementations. To address this, we investigate the performance of a simple, parity-classifying Variational Quantum Classifier (VQC) implemented with the [[4,2,2]] error-detecting stabiliser code in a simulated noisy environment. To our knowledge, this is the first implementation of a stabiliser-based error detection code to a QML algorithm. We invoke ancilla qubits to logically encode rotation gates, and classically simulate the logically-encoded VQC under two simple noise models representing gate noise and environmental noise. We demonstrate that the stabiliser code improves the training accuracy at convergence compared to noisy implementations without error detection. However, we find that the effectiveness and reliability of error detection is contingent upon keeping the ancilla qubit error rates below a specific threshold, due to the propagation of ancilla errors to the physical qubits. Our results provide an important insight that extends to QML implemented with full error-correction: when the QEC code requires ancilla qubits for logical rotations but cannot fully correct errors propagated between ancilla and physical qubits, the maximum achievable accuracy of the QML model is constrained. This highlights the need for additional error correction or mitigation strategies to support the practical implementation of QML algorithms with QEC on quantum devices. © Crown 2026.","Adermann, Eromanga (57203389802); Suzuki, Hajime (7407718263); Usman, Muhammad (56559567800)","Quantum Machine Intelligence","8","1","","","10.1007/s42484-026-00347-y","","","2026","","Quantum error correction; Quantum machine learning; Variational quantum circuit","1773421361340","1773421361340","","Variational quantum machine learning with quantum error detection Adermann, Eromanga (57203389802); Suzuki, Hajime (7407718263); Usman, Muhammad (56559567800) Quantum Machine Intelligence  Quantum error correction; Quantum machine learning; Variational quantum circuit   10.1007/s42484-026-00347-y","excluded","scopus_export_Mar 13-2026_bd893968-dc41-4186-9b75-e09d54f76225.csv","","","-1","no","","","","",""
